diff_win_pct_prev_season,diff_win_pct_3_last_games,diff_win_pct_7_last_games,diff_home_record_last_season,diff_road_record_last_season,game_id,game_date_est
0.025,0,-0.285714285714285,0.024390243902439,0.024390243902439,20700082,2007-11-10
0.024,0.333333333333334,0.142857142857143,0.024390243902439,0.024390243902439,20700083,2007-11-10
0,0.333333333333333,0.142857142857143,-0.097560975609757,0.097560975609756,20700084,2007-11-10
-0.427,-0.333333333333333,-0.428571428571428,-0.439024390243903,-0.414634146341464,20700085,2007-11-10
-0.134,0.333333333333333,0.571428571428571,-0.195121951219513,-0.073170731707317,20700086,2007-11-11
-0.257,0.666666666666667,0.571428571428571,-0.292682926829269,-0.219512195121951,20700087,2007-11-11
-0.049,0,-0.142857142857142,-0.073170731707317,-0.024390243902439,20700088,2007-11-11
-0.232,-0.333333333333334,-0.285714285714285,-0.195121951219513,-0.26829268292683,20700089,2007-11-11
0.366,0,0.428571428571428,0.317073170731708,0.414634146341464,20700090,2007-11-11
-0.268,-0.666666666666667,-0.714285714285714,-0.146341463414635,-0.390243902439025,20700091,2007-11-11
-0.122,0,0.428571428571428,-0.121951219512195,-0.121951219512195,20700092,2007-11-11
0.024,0.333333333333334,-0.142857142857143,0,0.048780487804878,20700093,2007-11-12
-0.061,0,0,-0.170731707317073,0.048780487804879,20700094,2007-11-12
0.22,0.333333333333333,0.428571428571428,0.26829268292683,0.170731707317073,20700095,2007-11-12
-0.135,0,0.285714285714286,-0.170731707317074,-0.097560975609756,20700096,2007-11-13
0.11,0.666666666666667,0.714285714285714,0.121951219512196,0.097560975609756,20700097,2007-11-13
0.134,-1,-0.142857142857143,0.243902439024391,0.024390243902439,20700098,2007-11-13
-0.366,-0.666666666666667,-0.428571428571428,-0.341463414634147,-0.390243902439025,20700099,2007-11-13
0.39,0.333333333333334,0.285714285714285,0.365853658536585,0.414634146341464,20700100,2007-11-13
0.195,0.333333333333333,0.428571428571428,0.146341463414634,0.243902439024391,20700101,2007-11-13
0.342,0.333333333333334,0.142857142857143,0.341463414634147,0.341463414634147,20700102,2007-11-13
-0.256,0.333333333333333,-0.285714285714286,-0.195121951219513,-0.317073170731708,20700103,2007-11-13
-0.049,-0.333333333333333,-0.142857142857143,-0.024390243902439,-0.073170731707317,20700104,2007-11-14
0.073,0.333333333333333,-0.285714285714286,0.097560975609756,0.048780487804878,20700105,2007-11-14
-0.036,-0.333333333333334,-0.142857142857142,-0.048780487804878,-0.024390243902439,20700106,2007-11-14
0.122,0,-0.142857142857143,0.121951219512195,0.121951219512195,20700107,2007-11-14
-0.207,0.666666666666667,0.285714285714286,-0.292682926829269,-0.121951219512195,20700108,2007-11-14
0.159,0.333333333333333,0.142857142857143,0.170731707317074,0.146341463414634,20700109,2007-11-14
0.073,0,-0.142857142857143,0.097560975609756,0.048780487804878,20700110,2007-11-14
0.049,0.666666666666667,0.428571428571428,0.073170731707317,0.024390243902439,20700111,2007-11-14
-0.012,-0.333333333333333,-0.285714285714286,0,-0.024390243902439,20700112,2007-11-14
0.122,0.333333333333334,0.285714285714285,0.073170731707317,0.170731707317074,20700113,2007-11-14
0.159,0,0,0.121951219512196,0.195121951219513,20700114,2007-11-14
0.086,0.333333333333333,0.285714285714285,0.146341463414635,0.024390243902439,20700115,2007-11-14
-0.134,-0.666666666666667,-0.571428571428571,0.097560975609756,-0.365853658536586,20700116,2007-11-14
0.11,-0.333333333333333,-0.142857142857143,0.121951219512195,0.097560975609756,20700117,2007-11-15
0.146,0.666666666666667,0.428571428571428,0.048780487804878,0.243902439024391,20700118,2007-11-15
0.146,0.666666666666667,0.142857142857143,0.195121951219512,0.097560975609756,20700119,2007-11-16
0.037,-0.666666666666667,-0.285714285714285,0.073170731707318,0,20700120,2007-11-16
-0.244,0.666666666666667,0.857142857142857,-0.365853658536586,-0.121951219512195,20700121,2007-11-16
0.012,-0.666666666666667,-0.428571428571428,-0.024390243902439,0.048780487804878,20700122,2007-11-16
-0.012,0,0.285714285714286,-0.048780487804878,0.024390243902439,20700123,2007-11-16
-0.012,-0.666666666666667,-0.428571428571428,-0.024390243902439,0,20700124,2007-11-16
-0.208,-0.666666666666667,-0.428571428571428,-0.243902439024391,-0.170731707317073,20700125,2007-11-16
0.073,0.333333333333334,0.142857142857143,0.073170731707317,0.073170731707317,20700126,2007-11-16
-0.11,-0.333333333333334,-0.142857142857143,-0.146341463414635,-0.073170731707317,20700127,2007-11-16
0,0.333333333333333,0,0.024390243902439,-0.024390243902439,20700128,2007-11-16
-0.134,0,-0.142857142857143,-0.024390243902439,-0.243902439024391,20700129,2007-11-16
0.024,-0.333333333333333,-0.571428571428571,0.121951219512195,-0.073170731707317,20700130,2007-11-16
0.11,0.666666666666667,-0.142857142857142,0.195121951219513,0.024390243902439,20700131,2007-11-17
0.024,-0.333333333333334,0.142857142857143,0,0.048780487804878,20700132,2007-11-17
-0.195,-0.666666666666667,-0.571428571428571,-0.219512195121951,-0.170731707317073,20700133,2007-11-17
-0.037,0,0.285714285714286,-0.073170731707317,0,20700134,2007-11-17
-0.086,-0.666666666666667,-0.571428571428571,-0.097560975609757,-0.073170731707317,20700135,2007-11-17
-0.025,0,0.142857142857143,0,-0.048780487804878,20700136,2007-11-17
-0.11,-1,-0.428571428571428,-0.121951219512195,-0.097560975609756,20700137,2007-11-17
0.549,0.333333333333334,0.428571428571428,0.536585365853659,0.560975609756098,20700138,2007-11-17
0.147,1,0.285714285714285,0.097560975609757,0.195121951219513,20700139,2007-11-17
-0.11,0,0.428571428571428,-0.146341463414634,-0.073170731707317,20700140,2007-11-17
0.061,0.333333333333334,0.285714285714286,0,0.121951219512195,20700141,2007-11-18
0.195,0,-0.142857142857143,0.317073170731708,0.073170731707317,20700142,2007-11-18
-0.244,0,-0.142857142857142,-0.146341463414635,-0.341463414634147,20700143,2007-11-18
-0.086,0.333333333333334,0.428571428571428,-0.146341463414634,-0.024390243902439,20700144,2007-11-18
0.012,0.666666666666667,-0.142857142857142,0.048780487804878,-0.024390243902439,20700145,2007-11-19
-0.11,-0.666666666666667,0,-0.146341463414634,-0.073170731707317,20700146,2007-11-19
-0.012,0,-0.142857142857143,-0.024390243902439,0,20700147,2007-11-19
0.122,0.333333333333333,0.428571428571428,0.170731707317073,0.073170731707317,20700148,2007-11-19
0.073,0.666666666666667,0.285714285714285,0.121951219512195,0.024390243902439,20700149,2007-11-20
-0.341,-0.333333333333334,-0.428571428571428,-0.317073170731708,-0.365853658536586,20700150,2007-11-20
0.269,-0.333333333333334,0,0.292682926829269,0.24390243902439,20700151,2007-11-20
-0.085,-0.666666666666667,-0.571428571428571,-0.073170731707317,-0.097560975609756,20700152,2007-11-20
-0.11,-0.666666666666667,-0.142857142857143,-0.26829268292683,0.048780487804878,20700153,2007-11-20
0.244,0.666666666666667,0.428571428571428,0.146341463414634,0.341463414634147,20700154,2007-11-20
-0.049,0.666666666666667,0.428571428571428,-0.195121951219512,0.097560975609757,20700155,2007-11-20
-0.342,-0.333333333333333,-0.285714285714286,-0.317073170731708,-0.365853658536586,20700156,2007-11-20
-0.098,-0.333333333333333,-0.142857142857143,-0.146341463414635,-0.048780487804878,20700157,2007-11-21
-0.219,-0.333333333333333,0.428571428571428,-0.439024390243903,0,20700158,2007-11-21
0.171,0.333333333333333,0,0.219512195121952,0.121951219512195,20700159,2007-11-21
-0.183,-1,-0.428571428571428,-0.195121951219512,-0.170731707317073,20700160,2007-11-21
0.244,0.333333333333333,0.428571428571429,0.170731707317074,0.317073170731708,20700161,2007-11-21
-0.171,0,0,-0.170731707317074,-0.170731707317073,20700162,2007-11-21
-0.305,0,-0.142857142857143,-0.390243902439025,-0.219512195121951,20700163,2007-11-21
0.049,0.333333333333334,0.571428571428571,0.048780487804878,0.048780487804878,20700164,2007-11-21
-0.22,0,-0.285714285714286,-0.243902439024391,-0.195121951219512,20700165,2007-11-21
0.219,-0.333333333333333,0,0.146341463414634,0.292682926829269,20700166,2007-11-21
0.342,0.333333333333333,0.428571428571428,0.317073170731708,0.365853658536586,20700167,2007-11-21
-0.11,0,0.285714285714286,-0.146341463414635,-0.073170731707317,20700168,2007-11-21
-0.061,-0.666666666666667,-0.428571428571428,0.048780487804878,-0.170731707317074,20700169,2007-11-21
-0.012,0.333333333333333,0.428571428571428,-0.097560975609756,0.073170731707317,20700170,2007-11-23
0.086,0,0.142857142857143,0.121951219512196,0.048780487804878,20700171,2007-11-23
-0.219,0,0.142857142857143,-0.317073170731708,-0.121951219512195,20700172,2007-11-23
-0.097,0.333333333333333,0,-0.024390243902439,-0.170731707317074,20700173,2007-11-23
0.219,0,0.285714285714285,0.121951219512195,0.317073170731708,20700174,2007-11-23
-0.39,-0.333333333333333,-0.571428571428571,-0.341463414634146,-0.439024390243903,20700175,2007-11-23
0.439,0.666666666666667,0.571428571428571,0.414634146341464,0.463414634146342,20700176,2007-11-23
0.159,0.666666666666667,0.714285714285714,0.073170731707318,0.243902439024391,20700177,2007-11-23
0.146,0,0,0.170731707317073,0.121951219512195,20700178,2007-11-23
0.256,0.666666666666667,0.571428571428571,0.195121951219512,0.317073170731708,20700179,2007-11-23
-0.012,-0.333333333333333,-0.142857142857143,-0.048780487804878,0.024390243902439,20700180,2007-11-23
-0.122,0,0.142857142857143,-0.097560975609757,-0.146341463414634,20700181,2007-11-23
-0.196,-0.333333333333333,-0.285714285714286,-0.292682926829269,-0.097560975609756,20700182,2007-11-24
0.037,0.333333333333334,0,0,0.073170731707317,20700183,2007-11-24
-0.085,-0.333333333333334,-0.428571428571428,-0.219512195121951,0.048780487804878,20700184,2007-11-24
0.109,-0.333333333333334,-0.428571428571428,0.195121951219512,0.024390243902439,20700185,2007-11-24
-0.049,0,0.428571428571428,-0.048780487804878,-0.048780487804878,20700186,2007-11-24
-0.232,-0.333333333333334,-0.571428571428571,-0.292682926829269,-0.170731707317073,20700187,2007-11-24
0.024,-0.333333333333333,-0.142857142857143,0.048780487804878,0,20700188,2007-11-24
0.085,-0.666666666666667,-0.714285714285714,0.121951219512195,0.048780487804878,20700189,2007-11-24
-0.476,0.333333333333333,0,-0.439024390243903,-0.51219512195122,20700190,2007-11-24
0.012,0.333333333333333,-0.285714285714285,0.024390243902439,0,20700191,2007-11-24
-0.025,0.333333333333333,0.142857142857143,-0.024390243902439,-0.024390243902439,20700192,2007-11-25
-0.183,0,-0.142857142857142,-0.195121951219512,-0.170731707317073,20700193,2007-11-25
0.024,0,-0.142857142857143,-0.121951219512195,0.170731707317074,20700194,2007-11-25
-0.329,-1,-0.571428571428571,-0.26829268292683,-0.390243902439025,20700195,2007-11-25
0.012,-0.333333333333334,0.285714285714285,0.024390243902439,0,20700196,2007-11-25
-0.22,-0.666666666666667,-0.571428571428571,-0.292682926829269,-0.146341463414634,20700197,2007-11-26
0.086,0.333333333333333,0.428571428571428,0.097560975609757,0.073170731707317,20700198,2007-11-26
0.317,0,0,0.24390243902439,0.390243902439025,20700199,2007-11-26
-0.305,-1,-0.571428571428571,-0.26829268292683,-0.341463414634147,20700200,2007-11-26
-0.098,-0.333333333333334,-0.571428571428571,-0.170731707317074,-0.024390243902439,20700201,2007-11-26
-0.146,0,0.142857142857143,-0.073170731707317,-0.219512195121952,20700202,2007-11-26
-0.232,-0.333333333333333,-0.285714285714286,-0.073170731707317,-0.390243902439025,20700203,2007-11-26
0.317,0,-0.285714285714286,0.439024390243903,0.195121951219512,20700204,2007-11-27
0.232,0.666666666666667,0.142857142857143,0.243902439024391,0.219512195121951,20700205,2007-11-27
0.135,0.333333333333333,-0.142857142857143,0.170731707317074,0.097560975609756,20700206,2007-11-27
-0.086,1,0.571428571428571,-0.073170731707318,-0.097560975609756,20700207,2007-11-27
0.232,-0.666666666666667,-0.285714285714286,0.317073170731708,0.146341463414634,20700208,2007-11-27
0.122,-0.333333333333334,0.285714285714285,0.024390243902439,0.219512195121952,20700209,2007-11-27
0.134,0,0.285714285714285,0.121951219512196,0.146341463414634,20700210,2007-11-27
0.305,0,0,0.390243902439025,0.219512195121951,20700211,2007-11-28
-0.195,-0.333333333333334,-0.285714285714285,-0.24390243902439,-0.146341463414634,20700212,2007-11-28
0.025,0,-0.285714285714285,0,0.048780487804878,20700213,2007-11-28
0.036,-0.333333333333333,-0.285714285714285,-0.097560975609756,0.170731707317074,20700214,2007-11-28
0.427,-0.333333333333333,0.285714285714285,0.390243902439025,0.463414634146342,20700215,2007-11-28
0.207,0.333333333333334,0,0.121951219512195,0.292682926829269,20700216,2007-11-28
0.11,0,0.571428571428571,0.121951219512195,0.097560975609756,20700217,2007-11-28
-0.11,-0.666666666666667,-0.428571428571428,-0.243902439024391,0.024390243902439,20700218,2007-11-28
-0.037,-0.333333333333334,-0.428571428571428,-0.097560975609757,0.024390243902439,20700219,2007-11-28
-0.11,-1,-0.571428571428571,-0.121951219512196,-0.097560975609756,20700220,2007-11-28
-0.109,0,0.428571428571428,-0.170731707317073,-0.048780487804878,20700221,2007-11-29
-0.037,0,0,0.048780487804878,-0.121951219512196,20700222,2007-11-29
-0.122,0,0.428571428571428,0.048780487804878,-0.292682926829269,20700223,2007-11-29
-0.037,0,-0.142857142857143,0,-0.073170731707317,20700224,2007-11-30
-0.073,0,-0.285714285714285,-0.121951219512195,-0.024390243902439,20700225,2007-11-30
0.061,0.333333333333334,-0.428571428571428,0.024390243902439,0.097560975609756,20700226,2007-11-30
-0.11,0.333333333333334,0,-0.146341463414635,-0.073170731707317,20700227,2007-11-30
0.244,0,-0.285714285714285,0.365853658536586,0.121951219512195,20700228,2007-11-30
-0.317,-0.333333333333334,-0.714285714285714,-0.26829268292683,-0.365853658536586,20700229,2007-11-30
0.427,0,0.428571428571428,0.439024390243903,0.414634146341464,20700230,2007-11-30
0.11,0,0,0.146341463414634,0.073170731707317,20700231,2007-11-30
0.256,-0.666666666666667,-0.142857142857143,0.195121951219512,0.317073170731708,20700232,2007-11-30
0.061,0,0.142857142857143,-0.048780487804878,0.170731707317074,20700233,2007-11-30
-0.049,-0.666666666666667,-0.571428571428571,-0.048780487804879,-0.048780487804878,20700234,2007-11-30
-0.073,-0.666666666666667,-0.142857142857142,-0.097560975609756,-0.048780487804878,20700235,2007-12-01
0.073,0,0,0.073170731707317,0.073170731707317,20700236,2007-12-01
-0.122,0.333333333333334,0.285714285714286,-0.146341463414634,-0.097560975609756,20700237,2007-12-01
-0.341,0,-0.142857142857142,-0.292682926829268,-0.390243902439025,20700238,2007-12-01
0.196,0.333333333333333,0,0.26829268292683,0.121951219512195,20700239,2007-12-01
-0.305,-0.666666666666667,0,-0.195121951219513,-0.414634146341464,20700240,2007-12-01
-0.232,-0.333333333333334,0,-0.195121951219513,-0.26829268292683,20700241,2007-12-01
-0.317,0.333333333333334,0.142857142857143,-0.439024390243903,-0.195121951219512,20700242,2007-12-02
0.317,0.666666666666667,0.714285714285714,0.317073170731708,0.317073170731708,20700243,2007-12-02
0.061,-0.666666666666667,-0.428571428571428,0.073170731707317,0.048780487804878,20700244,2007-12-02
-0.342,0.333333333333334,-0.285714285714285,-0.341463414634147,-0.341463414634147,20700245,2007-12-02
0.146,0,0,0.048780487804878,0.243902439024391,20700246,2007-12-02
0.012,0,0,-0.097560975609756,0.121951219512196,20700247,2007-12-02
-0.134,-0.666666666666667,-0.714285714285714,-0.243902439024391,-0.024390243902439,20700248,2007-12-02
0.024,0,-0.285714285714285,0,0.048780487804878,20700249,2007-12-02
0.171,0.666666666666667,0.285714285714285,0.243902439024391,0.097560975609756,20700250,2007-12-03
0.061,0,-0.142857142857143,0.073170731707318,0.048780487804878,20700251,2007-12-03
-0.122,0.666666666666667,0.428571428571428,-0.097560975609756,-0.146341463414634,20700252,2007-12-03
-0.219,0,0,-0.121951219512195,-0.317073170731708,20700253,2007-12-03
0.085,0.333333333333334,0.285714285714285,0.097560975609756,0.073170731707317,20700254,2007-12-03
0.024,0.333333333333333,0.142857142857143,0.121951219512195,-0.073170731707317,20700255,2007-12-03
-0.28,-0.333333333333333,-0.142857142857143,-0.195121951219513,-0.365853658536586,20700256,2007-12-04
0.11,-0.333333333333333,0,0.146341463414634,0.073170731707317,20700257,2007-12-04
-0.317,0,0,-0.268292682926829,-0.365853658536586,20700258,2007-12-04
-0.122,-0.333333333333333,-0.142857142857143,-0.121951219512196,-0.121951219512195,20700259,2007-12-04
-0.22,-0.333333333333333,-0.428571428571428,-0.26829268292683,-0.170731707317073,20700260,2007-12-04
0.147,0,-0.285714285714286,0.170731707317074,0.121951219512195,20700261,2007-12-04
-0.171,-0.333333333333333,0,-0.073170731707317,-0.26829268292683,20700262,2007-12-05
0.134,-0.666666666666667,-0.571428571428571,0.219512195121952,0.048780487804878,20700263,2007-12-05
-0.11,0.333333333333333,0,-0.097560975609756,-0.121951219512195,20700264,2007-12-05
-0.196,-0.666666666666667,-0.142857142857143,-0.26829268292683,-0.121951219512195,20700265,2007-12-05
0.098,0.333333333333334,0.285714285714285,0.121951219512196,0.073170731707317,20700266,2007-12-05
-0.17,-0.333333333333333,-0.428571428571428,-0.048780487804878,-0.292682926829269,20700267,2007-12-05
0.366,0,0,0.341463414634147,0.390243902439025,20700268,2007-12-05
-0.11,0.333333333333333,0.428571428571428,-0.121951219512195,-0.097560975609756,20700269,2007-12-05
0.037,0.333333333333334,0,-0.048780487804878,0.121951219512196,20700270,2007-12-05
0.171,0.333333333333334,0.428571428571428,0.292682926829269,0.048780487804878,20700271,2007-12-05
-0.11,0.333333333333333,0,-0.121951219512196,-0.097560975609756,20700272,2007-12-05
-0.024,0.333333333333333,0.428571428571428,-0.048780487804878,0,20700273,2007-12-06
0.268,-0.333333333333334,0,0.317073170731707,0.219512195121951,20700274,2007-12-06
-0.147,0.333333333333333,0,-0.219512195121952,-0.073170731707317,20700275,2007-12-06
0.025,-0.666666666666667,-0.285714285714285,0.048780487804879,0,20700276,2007-12-07
-0.244,-0.333333333333333,-0.285714285714285,-0.170731707317073,-0.317073170731708,20700277,2007-12-07
0.061,0.333333333333334,0.285714285714286,0.073170731707317,0.048780487804878,20700278,2007-12-07
0.048,0.333333333333333,0.428571428571428,-0.121951219512195,0.219512195121952,20700279,2007-12-07
-0.28,0.666666666666667,0.285714285714286,-0.439024390243903,-0.121951219512195,20700280,2007-12-07
-0.134,0,0,-0.097560975609756,-0.170731707317074,20700281,2007-12-07
0.208,0.333333333333334,0,0.243902439024391,0.170731707317073,20700282,2007-12-07
0.085,0.333333333333333,0.142857142857143,0,0.170731707317074,20700283,2007-12-07
-0.086,0.666666666666667,0.428571428571429,-0.121951219512196,-0.048780487804878,20700284,2007-12-07
-0.025,0.666666666666667,0.571428571428571,0.073170731707317,-0.121951219512195,20700285,2007-12-07
0.037,0.333333333333334,0,0.048780487804878,0.024390243902439,20700286,2007-12-07
-0.208,0,-0.285714285714286,-0.243902439024391,-0.170731707317073,20700287,2007-12-08
0.098,0.666666666666667,0.142857142857142,0.097560975609756,0.097560975609756,20700288,2007-12-08
-0.025,0,0.142857142857142,-0.048780487804879,0,20700289,2007-12-08
-0.354,-1,-0.571428571428571,-0.317073170731708,-0.390243902439025,20700290,2007-12-08
0.305,-0.333333333333333,-0.285714285714286,0.463414634146342,0.146341463414634,20700291,2007-12-08
0.195,0,-0.142857142857142,0.121951219512195,0.26829268292683,20700292,2007-12-08
0.147,0,0,0.073170731707318,0.219512195121952,20700293,2007-12-08
-0.061,-0.333333333333334,-0.142857142857143,0.048780487804878,-0.170731707317074,20700294,2007-12-09
-0.049,0.333333333333333,0,-0.048780487804878,-0.048780487804878,20700295,2007-12-09
0.244,0.333333333333334,0.571428571428571,0.146341463414635,0.341463414634147,20700296,2007-12-09
0.049,0.333333333333334,0.285714285714286,0,0.097560975609756,20700297,2007-12-09
0,0.333333333333334,0,0.048780487804878,-0.048780487804878,20700298,2007-12-09
0.098,0,0.142857142857142,0.097560975609757,0.097560975609756,20700299,2007-12-09
0,0,-0.285714285714286,-0.121951219512195,0.121951219512195,20700300,2007-12-09
-0.207,0,-0.142857142857142,-0.170731707317073,-0.243902439024391,20700301,2007-12-10
0.122,0,0.142857142857143,0.170731707317074,0.073170731707317,20700302,2007-12-10
-0.415,0,-0.142857142857142,-0.414634146341464,-0.414634146341464,20700303,2007-12-10
0.207,0.333333333333334,0.428571428571428,0.146341463414634,0.26829268292683,20700304,2007-12-10
0.061,0.333333333333333,0.285714285714286,0.048780487804878,0.073170731707317,20700305,2007-12-10
0.11,0.333333333333334,0.285714285714285,0.146341463414635,0.073170731707317,20700306,2007-12-11
-0.207,0.666666666666667,0.142857142857143,-0.292682926829269,-0.121951219512195,20700307,2007-12-11
0.183,-0.666666666666667,-0.428571428571428,0.195121951219512,0.170731707317073,20700308,2007-12-11
0.012,-0.333333333333333,0.142857142857143,-0.024390243902439,0.048780487804878,20700309,2007-12-11
-0.378,-0.666666666666667,-0.571428571428571,-0.292682926829269,-0.463414634146342,20700310,2007-12-11
0.22,0,0.142857142857142,0.26829268292683,0.170731707317073,20700311,2007-12-11
0.232,-1,0,0.317073170731708,0.146341463414634,20700312,2007-12-11
-0.195,-0.333333333333333,-0.142857142857143,-0.024390243902439,-0.365853658536586,20700313,2007-12-11
-0.244,0,0,-0.146341463414634,-0.341463414634147,20700314,2007-12-12
0.037,0.666666666666667,0.428571428571428,0.02439024390244,0.048780487804878,20700315,2007-12-12
-0.086,-0.333333333333334,-0.142857142857143,-0.121951219512196,-0.048780487804878,20700316,2007-12-12
-0.171,-0.333333333333334,-0.142857142857143,-0.219512195121951,-0.121951219512195,20700317,2007-12-12
-0.109,0.666666666666667,0.285714285714286,-0.195121951219512,-0.024390243902439,20700318,2007-12-12
0.024,-0.333333333333333,-0.142857142857143,-0.024390243902439,0.073170731707317,20700319,2007-12-12
-0.147,-0.333333333333333,-0.428571428571428,-0.170731707317074,-0.121951219512195,20700320,2007-12-12
-0.012,-0.333333333333334,-0.428571428571428,0.048780487804878,-0.073170731707317,20700321,2007-12-12
0.073,0,-0.142857142857143,-0.024390243902439,0.170731707317074,20700322,2007-12-12
-0.122,0.333333333333333,-0.142857142857143,-0.292682926829269,0.048780487804878,20700323,2007-12-12
0.122,0.333333333333333,0.285714285714285,0.048780487804878,0.195121951219513,20700324,2007-12-12
0.037,0,-0.285714285714285,0.024390243902439,0.048780487804878,20700325,2007-12-13
