20400260,12/7/2004,2004,1,West,HOU,18,7,11,3,5,4,6,West,NOP,15,1,14,0,8,1,6,2,0,822.3333333,486.8571429,2,1,3,0,2,0,2,0,1,1,1589.730939,1391.436286,198.2946535,2,0,335.4761905,12
20400256,12/7/2004,2004,1,East,CLE,17,11,6,7,1,4,5,East,BKN,17,5,12,4,6,1,6,2,1,902.875,598.7,1,2,3,0,3,1,4,1,0,0,1632.237143,1403.992792,228.2443508,1,0,304.175,12
20400261,12/7/2004,2004,1,West,PHX,17,14,3,6,2,8,1,West,GSW,17,5,12,4,6,1,6,1,0,943,704.7777778,2,2,4,0,3,1,4,1,0,0,1698.637737,1433.338291,265.2994464,1,0,238.2222222,12
20400259,12/7/2004,2004,0,West,MIN,16,11,5,4,2,7,3,West,DAL,19,12,7,7,4,5,3,2,2,769.6666667,873.5,0,3,3,0,4,0,4,1,1,1,1763.683951,1582.385116,181.2988358,0,0,-103.8333333,12
20400257,12/7/2004,2004,0,East,IND,17,10,7,6,2,4,5,East,MIL,14,4,10,4,3,0,7,0,1,400.6666667,667.9,0,3,3,0,2,1,3,0,1,1,1656.447728,1463.581062,192.8666658,-1,0,-267.2333333,12
20400264,12/8/2004,2004,0,East,WAS,15,10,5,5,2,5,3,West,DEN,17,10,7,9,4,1,3,0,1,728.2,933.2222222,2,1,3,0,3,0,3,0,0,0,1564.491564,1514.427849,50.06371426,-1,0,-205.0222222,12
20400270,12/8/2004,2004,0,West,SAS,19,16,3,8,0,8,3,West,OKC,18,15,3,9,0,6,3,1,0,886.7777778,746.25,2,2,4,0,2,0,2,0,0,0,1824.525963,1608.131222,216.3947404,1,0,140.5277778,12
20400265,12/8/2004,2004,0,East,ATL,17,3,14,2,7,1,7,West,MEM,19,7,12,5,5,2,7,0,1,482.1111111,839.8888889,2,1,3,0,2,2,4,1,0,0,1421.463967,1513.220036,-91.75606947,-1,0,-357.7777778,12
20400272,12/8/2004,2004,0,West,LAL,17,10,7,7,2,3,5,West,PHX,18,15,3,7,2,8,1,2,1,613.7777778,943,1,1,2,0,3,1,4,1,0,0,1654.347363,1602.423455,51.92390805,1,0,-329.2222222,12
20400269,12/8/2004,2004,1,East,CHI,15,2,13,1,5,1,8,East,CLE,18,12,6,8,1,4,5,0,2,579.4285714,765.6,3,1,4,0,2,2,4,1,0,0,1424.098189,1535.00747,-110.9092804,-2,0,-186.1714286,12
20400267,12/8/2004,2004,0,East,MIL,15,5,10,4,3,1,7,East,MIA,19,12,7,6,3,6,4,1,1,715,746.3,1,2,3,1,0,3,3,0,1,0,1573.525657,1570.695954,2.829703019,0,1,-31.3,12
20400268,12/8/2004,2004,0,West,NOP,16,1,15,0,8,1,7,East,NYK,17,8,9,6,2,2,7,0,1,486.8571429,845.5555556,2,1,3,1,2,2,4,1,1,1,1487.642785,1447.962831,39.67995384,-1,0,-358.6984127,12
20400271,12/8/2004,2004,0,West,UTA,18,8,10,4,5,4,5,East,ORL,17,11,6,7,2,4,4,1,0,815.125,703.8571429,1,2,3,0,2,2,4,0,0,0,1584.186297,1430.404591,153.7817066,1,0,111.2678571,12
20400263,12/8/2004,2004,0,East,PHI,17,6,11,5,3,1,8,West,MIN,17,11,6,4,3,7,3,0,2,602.6363636,764.5454545,0,4,4,0,1,3,4,1,0,0,1505.729994,1645.730593,-140.0005988,-2,0,-161.9090909,12
20400266,12/8/2004,2004,1,East,DET,17,9,8,5,1,4,7,East,TOR,20,7,13,5,2,2,11,1,1,862.125,800.7777778,0,3,3,0,0,4,4,0,1,0,1708.004427,1418.575125,289.4293018,0,1,61.34722222,12
20400275,12/9/2004,2004,1,West,POR,16,8,8,5,3,3,5,East,BOS,17,7,10,5,4,2,6,2,1,1000.375,918.5,1,1,2,0,1,2,3,0,1,0,1599.339079,1479.953532,119.3855464,1,1,81.875,12
20400274,12/9/2004,2004,0,West,DAL,20,13,7,7,4,6,3,West,OKC,19,16,3,9,0,7,3,2,0,891.9,746.25,3,1,4,0,1,1,2,1,0,0,1700.338474,1622.655247,77.68322715,2,0,145.65,12
20400273,12/9/2004,2004,1,West,HOU,19,8,11,4,5,4,6,West,SAS,20,16,4,8,1,8,3,2,1,822.3333333,830.1,2,1,3,0,2,2,4,1,1,0,1593.52444,1710.001938,-116.4774987,1,1,-7.766666667,12
20400277,12/10/2004,2004,1,East,WAS,16,10,6,5,3,5,3,East,NYK,18,9,9,6,2,3,7,0,1,638.9,823.6,2,1,3,0,1,3,4,0,0,0,1555.283443,1457.639419,97.64402377,-1,0,-184.7,12
20400280,12/10/2004,2004,0,East,DET,18,10,8,6,1,4,7,East,ATL,18,3,15,2,8,1,7,1,0,734.75,542,1,3,4,0,3,1,4,0,2,0,1709.636907,1315.188849,394.4480578,1,2,192.75,12
20400284,12/10/2004,2004,1,West,PHX,19,16,3,7,2,9,1,East,CHA,16,4,12,4,4,0,8,1,0,857.9,256.375,2,2,4,0,1,2,3,0,0,3,1709.121656,1421.108289,288.013367,1,-3,601.525,12
20400279,12/10/2004,2004,1,East,MIA,20,13,7,6,3,7,4,West,MEM,20,8,12,5,5,3,7,1,1,764.5555556,839.8888889,0,4,4,0,2,2,4,0,0,0,1677.806742,1519.495154,158.3115876,0,0,-75.33333333,12
20400282,12/10/2004,2004,1,West,MIN,18,12,6,4,3,8,3,West,SAC,18,13,5,9,1,4,4,2,3,893.6666667,988.5555556,1,3,4,0,3,0,3,0,0,0,1759.323616,1604.851184,154.4724316,-1,0,-94.88888889,12
20400286,12/10/2004,2004,0,West,GSW,18,5,13,4,6,1,7,East,ORL,18,12,6,7,2,5,4,0,0,625.8,733.1666667,2,2,4,0,1,3,4,0,0,1,1529.552573,1442.888531,86.66404241,0,-1,-107.3666667,12
20400276,12/10/2004,2004,0,East,TOR,21,7,14,5,2,2,12,West,DEN,18,11,7,9,4,2,3,1,1,796.4285714,713.8,0,4,4,0,2,1,3,0,1,2,1516.942645,1523.635971,-6.693325666,0,-1,82.62857143,12
20400283,12/10/2004,2004,1,East,MIL,16,5,11,4,4,1,7,East,IND,18,10,8,6,3,4,5,1,0,725,400.6666667,2,1,3,0,1,2,3,0,1,1,1566.41487,1546.503132,19.91173705,1,0,324.3333333,12
20400285,12/10/2004,2004,1,West,UTA,19,8,11,4,6,4,5,West,POR,17,9,8,6,3,3,5,1,2,783.1111111,885.875,2,1,3,0,2,1,3,1,0,2,1571.702357,1502.291082,69.41127478,-1,-2,-102.7638889,12
20400278,12/10/2004,2004,1,East,BKN,18,5,13,4,6,1,7,West,NOP,17,1,16,0,9,1,7,1,0,590.7,516.5,2,1,3,0,2,1,3,0,1,2,1501.222466,1377.966197,123.2562688,1,-1,74.2,12
20400281,12/10/2004,2004,0,East,CHI,16,3,13,2,5,1,8,East,PHI,18,6,12,5,4,1,8,0,0,571.7142857,630.25,3,1,4,0,1,3,4,0,0,1,1453.969504,1392.136971,61.83253287,0,-1,-58.53571429,12
20400294,12/11/2004,2004,0,West,LAC,18,11,7,7,4,4,3,West,LAL,18,10,8,7,3,3,5,0,2,668.375,673.6,2,0,2,0,1,0,1,0,2,0,1589.011498,1547.649162,41.36233646,-2,2,-5.225,12
20400288,12/11/2004,2004,0,East,IND,19,10,9,6,3,4,6,West,SAC,19,13,6,9,1,4,5,0,3,488.5714286,988.5555556,1,2,3,1,2,1,3,1,1,0,1637.47043,1600.143815,37.32661502,-3,1,-499.984127,12
20400292,12/11/2004,2004,1,West,SAS,21,16,5,8,1,8,4,East,CLE,19,12,7,8,1,4,6,1,2,759.9090909,861.5,1,3,4,0,2,1,3,0,0,1,1804.103979,1505.136155,298.967824,-1,-1,-101.5909091,12
20400291,12/11/2004,2004,0,West,HOU,20,9,11,5,5,4,6,West,DAL,21,13,8,7,5,6,3,2,2,854.3,846.2727273,3,0,3,0,3,1,4,0,0,0,1599.422399,1591.184424,8.237975322,0,0,8.027272727,12
20400290,12/11/2004,2004,1,East,CHI,17,3,14,2,6,1,8,West,MIN,19,13,6,5,3,8,3,0,2,734,893.6666667,3,1,4,1,2,2,4,1,0,0,1445.262032,1664.030985,-218.768953,-2,0,-159.6666667,12
20400289,12/11/2004,2004,1,West,MEM,21,8,13,5,5,3,8,East,DET,19,10,9,6,2,4,7,1,1,915.75,734.3,1,3,4,1,2,2,4,1,0,1,1614.873807,1572.400972,42.47283494,0,-1,181.45,12
20400293,12/11/2004,2004,0,West,OKC,20,17,3,9,0,8,3,East,BOS,18,7,11,5,4,2,7,0,1,746.25,918.5,1,2,3,0,0,3,3,0,0,0,1731.809297,1477.001529,254.807768,-1,0,-172.25,12
20400287,12/11/2004,2004,0,East,ATL,19,4,15,2,8,2,7,East,BKN,19,6,13,5,6,1,7,0,1,594.2857143,590.1111111,2,2,4,1,3,1,4,1,0,1,1452.424784,1404.578092,47.84669246,-1,-1,4.174603175,12
20400298,12/12/2004,2004,1,East,PHI,19,7,12,5,4,2,8,East,MIL,17,6,11,5,4,1,7,0,1,719.5714286,715.2222222,1,2,3,0,2,1,3,0,1,1,1500.844444,1475.447572,25.39687159,-1,0,4.349206349,12
20400296,12/12/2004,2004,0,East,TOR,22,7,15,5,3,2,12,East,MIA,21,14,7,7,3,7,4,1,1,796.4285714,764.5555556,1,2,3,0,1,2,3,0,1,0,1504.395892,1582.428089,-78.03219646,0,1,31.87301587,12
20400299,12/12/2004,2004,1,West,POR,18,9,9,6,3,3,6,West,UTA,20,9,11,5,6,4,5,2,1,890,723.8888889,2,1,3,0,3,0,3,0,1,1,1596.93846,1477.054979,119.8834815,1,0,166.1111111,12
20400300,12/12/2004,2004,1,West,GSW,19,5,14,4,7,1,7,East,CHA,17,4,13,4,4,0,9,0,0,636.3333333,259.25,2,1,3,0,0,3,3,0,0,0,1521.0963,1418.576139,102.5201602,0,0,377.0833333,12
20400295,12/12/2004,2004,1,East,NYK,19,9,10,6,2,3,8,West,DEN,19,12,7,9,4,3,3,1,1,849.1111111,874.4,0,3,3,0,1,2,3,0,0,0,1554.385068,1536.182723,18.20234474,0,0,-25.28888889,12
20400297,12/12/2004,2004,1,East,WAS,17,11,6,6,3,5,3,West,NOP,18,1,17,0,9,1,8,0,0,675.1818182,516.5,2,0,2,0,1,2,3,0,0,1,1558.537793,1374.610571,183.9272224,0,-1,158.6818182,12
20400301,12/12/2004,2004,1,West,LAL,19,11,8,7,3,4,5,East,ORL,19,13,6,7,2,6,4,2,0,673.6,632.1428571,1,1,2,1,0,3,3,0,0,0,1653.23851,1451.344805,201.8937052,2,0,41.45714286,12
20400305,12/13/2004,2004,1,West,PHX,20,17,3,8,2,9,1,East,ORL,20,13,7,7,2,6,5,1,0,887.1111111,647.25,2,1,3,0,0,4,4,1,0,0,1711.653806,1447.893277,263.7605285,1,0,239.8611111,12
20400306,12/13/2004,2004,0,West,LAC,19,11,8,7,5,4,3,East,BOS,19,8,11,5,4,3,7,1,1,795.625,819.3333333,2,0,2,0,0,3,3,0,1,0,1583.42215,1503.255274,80.16687531,0,1,-23.70833333,12
20400304,12/13/2004,2004,0,East,CHI,18,4,14,3,6,1,8,West,DAL,22,14,8,7,5,7,3,0,2,734,902.4,4,0,4,0,2,2,4,0,0,1,1466.054852,1610.374504,-144.3196516,-2,-1,-168.4,12
20400303,12/13/2004,2004,0,West,MEM,22,9,13,6,5,3,8,East,CLE,20,12,8,8,1,4,7,1,2,764.7777778,812.3333333,2,2,4,0,1,2,3,0,1,0,1620.246322,1501.264626,118.9816959,-1,1,-47.55555556,12
20400302,12/13/2004,2004,1,East,MIA,22,15,7,7,3,8,4,East,WAS,18,12,6,7,3,5,3,1,0,682,728.2,1,3,4,1,3,0,3,1,0,0,1689.086206,1465.635894,223.4503119,1,0,-46.2,12
20400307,12/14/2004,2004,1,East,PHI,20,8,12,6,4,2,8,West,DEN,20,12,8,9,4,3,4,0,1,593.4444444,906.75,2,1,3,0,0,3,3,0,1,1,1507.870183,1525.897495,-18.02731122,-1,0,-313.3055556,12
20400309,12/14/2004,2004,0,East,BKN,20,7,13,5,6,2,7,East,NYK,20,10,10,7,2,3,8,1,1,590.7,849.1111111,1,2,3,0,1,3,4,0,1,0,1512.896955,1464.670297,48.22665825,0,1,-258.4111111,12
20400315,12/14/2004,2004,1,West,OKC,21,17,4,9,1,8,3,West,LAL,20,12,8,8,3,4,5,0,2,729.1,613.7777778,1,2,3,0,2,1,3,0,0,0,1705.555552,1556.690037,148.8655149,-2,0,115.3222222,12
20400314,12/14/2004,2004,1,West,UTA,21,9,12,5,6,4,6,West,LAC,20,11,9,7,6,4,3,1,1,723.8888889,785.8888889,2,1,3,0,2,0,2,1,0,1,1570.729273,1472.394738,98.33453495,0,-1,-62,12
20400311,12/14/2004,2004,0,East,MIL,18,6,12,5,4,1,8,West,SAC,20,14,6,9,1,5,5,1,3,715.2222222,988.5555556,2,2,4,0,1,2,3,0,2,0,1568.421832,1608.174149,-39.75231678,-2,2,-273.3333333,12
20400308,12/14/2004,2004,1,East,CHA,18,4,14,4,4,0,10,West,NOP,19,1,18,0,9,1,9,0,0,227.0909091,620.4,0,3,3,0,1,3,4,0,0,1,1510.906254,1367.512471,143.3937828,0,-1,-393.3090909,12
20400313,12/14/2004,2004,0,West,DAL,23,15,8,7,5,8,3,West,GSW,20,6,14,5,7,1,7,2,0,846.2727273,594.3,1,3,4,1,2,1,3,0,0,0,1712.57387,1428.766186,283.8076843,2,0,251.9727273,12
20400310,12/14/2004,2004,0,East,ATL,20,4,16,2,9,2,7,East,IND,20,10,10,6,4,4,6,0,0,542,478.75,2,1,3,0,2,1,3,0,0,1,1444.105921,1529.440096,-85.33417493,0,-1,63.25,12
20400312,12/14/2004,2004,1,West,MIN,20,13,7,5,3,8,4,West,POR,19,10,9,7,3,3,6,2,2,893.6666667,843.3,2,2,4,0,2,1,3,0,0,0,1743.238164,1503.264166,239.9739987,0,0,50.36666667,12
20400324,12/15/2004,2004,1,West,SAS,22,17,5,9,1,8,4,East,ORL,21,13,8,7,2,6,6,1,0,803.9,632.1428571,2,1,3,0,0,4,4,0,0,0,1807.975508,1442.863396,365.1121125,1,0,171.7571429,12
20400318,12/15/2004,2004,0,East,WAS,19,12,7,7,3,5,4,East,MIA,23,16,7,8,3,8,4,0,1,728.2,764.5555556,3,1,4,0,2,2,4,0,0,0,1558.999306,1595.722793,-36.7234868,-1,0,-36.35555556,12
20400320,12/15/2004,2004,0,East,NYK,21,11,10,7,2,4,8,East,DET,20,10,10,6,2,4,8,1,1,922.5,811.1111111,1,3,4,1,2,1,3,0,0,0,1575.416452,1567.028457,8.387995783,0,0,111.3888889,12
20400325,12/15/2004,2004,1,West,PHX,21,18,3,9,2,9,1,West,UTA,22,10,12,6,6,4,6,1,1,795.7272727,723.8888889,2,1,3,0,3,1,4,1,0,0,1716.683687,1473.973727,242.7099602,0,0,71.83838384,12
20400316,12/15/2004,2004,0,East,BOS,20,9,11,5,4,4,7,West,DEN,21,12,9,9,4,3,5,1,1,918.5,804,0,3,3,0,0,4,4,1,0,1,1614.282686,1516.207766,98.07491963,0,-1,114.5,12
20400323,12/15/2004,2004,1,West,HOU,21,9,12,5,6,4,6,East,ATL,21,4,17,2,10,2,7,2,0,878.0909091,542,2,0,2,0,3,1,4,1,0,0,1580.232319,1336.280212,243.9521073,2,0,336.0909091,12
20400321,12/15/2004,2004,0,West,MEM,23,9,14,6,6,3,8,East,CHI,19,4,15,3,7,1,8,1,0,826.6666667,571.7142857,2,2,4,0,4,0,4,0,1,0,1608.882703,1363.855486,245.027217,1,1,254.952381,12
20400317,12/15/2004,2004,1,East,TOR,23,7,16,5,4,2,12,West,MIN,21,14,7,6,3,8,4,1,2,733.25,804.6,2,1,3,0,2,2,4,1,0,0,1497.737776,1646.947803,-149.2100276,-1,0,-71.35,12
20400322,12/15/2004,2004,1,West,NOP,20,1,19,0,9,1,10,West,GSW,21,7,14,5,7,2,7,0,0,571.6666667,640.4,1,3,4,1,2,1,3,1,2,0,1465.303465,1442.457743,22.84572166,0,2,-68.73333333,12
20400319,12/15/2004,2004,1,East,CLE,21,13,8,8,1,5,7,West,POR,20,10,10,7,3,3,7,2,1,712.2727273,769.3333333,0,3,3,0,2,2,4,1,0,0,1612.628245,1499.554527,113.0737188,1,0,-57.06060606,12
20400328,12/16/2004,2004,0,West,SAC,21,15,6,9,1,6,5,West,LAL,21,12,9,8,3,4,6,3,2,988.5555556,669.9090909,0,3,3,0,1,2,3,0,0,0,1712.975202,1549.520239,163.4549628,1,0,318.6464646,12
